redcap_data_access_group_e,redcap_data_access_group_unlabelled,dag_id_e,place_name,postcode,country,lon,lat,ccg,postcode_start,city,imd_average_postcodes_new,tds_mean,w_me_imd,w_me_tds,w_har_tds,w_har_imd,w_med_imd,w_med_tds,prop_within_10_imd_ccg,prop_within_20_imd_ccg,prop_within_10_tds_ccg,prop_within_20_tds_ccg,all_people,white,white_scottish,white_other_british,white_irish,white_gypsy_traveller,white_polish,white_other_white,mixed_or_multiple_ethnic_groups,asian_asian_british,asian_asian_british_pakistani,asian_asian_british_indian,asian_asian_british_bangladeshi,asian_asian_british_chinese,asian_asian_british_other_asian,african,african_african_african_scottish_or_african_british,african_other_african,caribbean_or_black,caribbean_or_black_caribbean_caribbean_scottish_or_caribbean_british,caribbean_or_black_black_black_scottish_or_black_british,caribbean_or_black_other_caribbean_or_black,other_ethnic_groups,other_ethnic_group_arab,other_ethnic_group_any_other_ethnic_group,white_english_welsh_scottish_northern_irish_british,african_caribbean,ccg_name,updated_all_age_mid_2018,multiplication_factor,white_perc,white_scottish_perc,white_other_british_perc,white_irish_perc,white_gypsy_traveller_perc,white_polish_perc,white_other_white_perc,mixed_or_multiple_ethnic_groups_perc,asian_asian_british_perc,asian_asian_british_pakistani_perc,asian_asian_british_indian_perc,asian_asian_british_bangladeshi_perc,asian_asian_british_chinese_perc,asian_asian_british_other_asian_perc,african_perc,african_african_african_scottish_or_african_british_perc,african_other_african_perc,caribbean_or_black_perc,caribbean_or_black_caribbean_caribbean_scottish_or_caribbean_british_perc,caribbean_or_black_black_black_scottish_or_black_british_perc,caribbean_or_black_other_caribbean_or_black_perc,other_ethnic_groups_perc,other_ethnic_group_arab_perc,other_ethnic_group_any_other_ethnic_group_perc,white_english_welsh_scottish_northern_irish_british_perc,african_caribbean_perc,mixed_multiple_ethnic_groups_white_and_black_caribbean,mixed_multiple_ethnic_groups_white_and_black_african,mixed_multiple_ethnic_groups_white_and_asian,mixed_multiple_ethnic_groups_other_mixed,black_african_caribbean_black_british_african,black_african_caribbean_black_british_caribbean,black_african_caribbean_black_british_other_black,mixed_multiple_ethnic_groups_white_and_black_caribbean_perc,mixed_multiple_ethnic_groups_white_and_black_african_perc,mixed_multiple_ethnic_groups_white_and_asian_perc,mixed_multiple_ethnic_groups_other_mixed_perc,black_african_caribbean_black_british_african_perc,black_african_caribbean_black_british_caribbean_perc,black_african_caribbean_black_british_other_black_perc,white_perc_out,asian_perc_out,black_perc_out,minority_ethnic_out,scotland_average_imd_rank,average_imd_rank,wales_average_imd_rank,wimd15,ods_corrected,avg_wimd_2019,weighted_arith,w_imd,w_imd_centred,w_imd_centred_std_country,w_imd_centred_std_uk
Cardiff and Vale University Health Board,cardiff_and_vale_u,7AH41,Cardiff and Vale University Health Board,CF14 4XW,Wales,-3.1902577,51.50679580000001,W11000029,CF14,Cardiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496413,436020.8099808224,NA,NA,3347.76624910568,569.5195565019707,NA,14935.702907968656,12321.376973324923,31367.708119366842,6903.585767929792,8881.142604344384,5210.788709766186,4856.6778416090565,5515.513195717424,NA,NA,NA,NA,NA,NA,NA,NA,5128.8283307861975,2443.0497580573465,417167.8212672461,9131.226837642298,Cardiff and Vale University Health Board,496413,1.0507740894870308,87.83428515788717,NA,NA,0.6743913332458417,0.11472696252958134,NA,3.008725176006401,2.4820818498558506,6.318873220356204,1.3906939922866226,1.789063260701147,1.0496882051368892,0.978354281940452,1.111073480291093,NA,NA,NA,NA,NA,NA,NA,NA,1.0331776828540342,0.49214056804663586,84.03644168610533,1.8394415210001145,4486.8053621096215,2089.9896639897042,3036.7371186175187,2707.8448286080784,5651.063053261251,1653.9184168525865,1826.2453675284594,0.9038452583050045,0.4210183182127995,0.6117360179160334,0.5454822554220132,1.138379344066584,0.3331738727335075,0.36788830420002283,87.83428515788717,6.318873220356204,1.8394415210001145,4.00740010075652,NA,4,4,NA,7AH41,932,NA,932,20.176470588235247,0.15383283513113258,0.6962566352618679
The Pennine Acute Hospitals NHS Trust,the_pennine_acute,01452,The Pennine Acute Hospitals NHS Trust,M8 5RB,England,-2.2294865,53.5178824,E38000217,M8,Manchester,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.3301373211932574,0.5881695874003979,547627,364748.3365889726,NA,NA,12890.476084567117,554.0194483698947,NA,26688.716844852293,25209.51757111028,93591.19113464394,46698.72379737124,12426.797725027678,7006.332395200417,14736.481947897848,12722.855269146756,NA,NA,NA,NA,NA,NA,NA,NA,10343.510447660332,6404.421285281847,324615.1242111833,47330.02297233104,NHS Manchester CCG,547627,1.088446853378968,66.60525076173612,NA,NA,2.353878841723859,0.1011672997076285,NA,4.873520999668076,4.603410272157925,17.09031715650323,8.52746920757582,2.2692083708487125,1.2793986408998126,2.690970669433364,2.3232702677455195,NA,NA,NA,NA,NA,NA,NA,NA,1.888787522832207,1.1694860343412299,59.27668362063654,8.642748252429307,9662.142717445098,4785.900814307322,5214.748874538635,5546.7251648192205,27992.676175200297,10494.804560280008,8842.542236850735,1.7643656571799962,0.8739344141737574,0.9522446618845739,1.0128655389195966,5.111631854382691,1.916414742202267,1.6147016558443492,66.60525076173612,17.09031715650323,8.642748252429307,7.661683829331362,NA,3,NA,31.94540754,01452,NA,NA,31.94540754,9.897466736899194,-2.0693417387483666,0.3275771992349992
The Pennine Acute Hospitals NHS Trust,the_pennine_acute,04152,The Pennine Acute Hospitals NHS Trust,M8 5RB,England,-2.2294865,53.5178824,E38000217,M8,Manchester,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.3301373211932574,0.5881695874003979,547627,364748.3365889726,NA,NA,12890.476084567117,554.0194483698947,NA,26688.716844852293,25209.51757111028,93591.19113464394,46698.72379737124,12426.797725027678,7006.332395200417,14736.481947897848,12722.855269146756,NA,NA,NA,NA,NA,NA,NA,NA,10343.510447660332,6404.421285281847,324615.1242111833,47330.02297233104,NHS Manchester CCG,547627,1.088446853378968,66.60525076173612,NA,NA,2.353878841723859,0.1011672997076285,NA,4.873520999668076,4.603410272157925,17.09031715650323,8.52746920757582,2.2692083708487125,1.2793986408998126,2.690970669433364,2.3232702677455195,NA,NA,NA,NA,NA,NA,NA,NA,1.888787522832207,1.1694860343412299,59.27668362063654,8.642748252429307,9662.142717445098,4785.900814307322,5214.748874538635,5546.7251648192205,27992.676175200297,10494.804560280008,8842.542236850735,1.7643656571799962,0.8739344141737574,0.9522446618845739,1.0128655389195966,5.111631854382691,1.916414742202267,1.6147016558443492,66.60525076173612,17.09031715650323,8.642748252429307,7.661683829331362,NA,3,NA,31.94540754,01452,NA,NA,31.94540754,9.897466736899194,-2.0693417387483666,0.3275771992349992
Aneurin Bevan University Health Board,aneurin_bevan_univ,11049,Aneurin Bevan University Health Board,NP11 5GH,Wales,-3.1404429,51.66249759999999,W11000028,NP11,Caerphilly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591225,568286.551675411,NA,NA,2024.5535791689351,356.73146610166555,NA,7661.52579782715,5686.176558810169,11987.40736951976,3492.4830603688924,2218.2956685172535,1975.3492390169813,1658.5962992887783,2642.6831023278555,NA,NA,NA,NA,NA,NA,NA,NA,1115.2983767776211,884.6530323153372,558243.7408323133,3264.9129871661057,Aneurin Bevan University Health Board,591225,1.0250904198323723,96.12018295495133,NA,NA,0.3424336892331913,0.06033768296362054,NA,1.2958731105462642,0.9617618603425377,2.0275542085533864,0.5907197869455609,0.37520329291170934,0.3341112502037264,0.28053554895154603,0.4469843295408441,NA,NA,NA,NA,NA,NA,NA,NA,0.1886419513345378,0.14963051838392105,94.42153847220827,0.5522285064342858,2404.8621249267453,714.4880226231635,1477.1552949784484,1089.6711162818117,1848.2380269577673,1086.5958450223145,330.07911518602384,0.4067592075650971,0.12084875007368828,0.24984655503039427,0.18430734767335813,0.3126116160442754,0.18378719523401657,0.05582969515599372,96.12018295495133,2.0275542085533864,0.5522285064342858,1.3000343300609964,NA,5,5,NA,11049,837,NA,837,-74.82352941176475,-0.5704821174542309,0.5881918410904798
Aneurin Bevan University Health Board,aneurin_bevan_univ,11409,Aneurin Bevan University Health Board,NP11 5GH,Wales,-3.1404429,51.66249759999999,W11000028,NP11,Caerphilly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591225,568286.551675411,NA,NA,2024.5535791689351,356.73146610166555,NA,7661.52579782715,5686.176558810169,11987.40736951976,3492.4830603688924,2218.2956685172535,1975.3492390169813,1658.5962992887783,2642.6831023278555,NA,NA,NA,NA,NA,NA,NA,NA,1115.2983767776211,884.6530323153372,558243.7408323133,3264.9129871661057,Aneurin Bevan University Health Board,591225,1.0250904198323723,96.12018295495133,NA,NA,0.3424336892331913,0.06033768296362054,NA,1.2958731105462642,0.9617618603425377,2.0275542085533864,0.5907197869455609,0.37520329291170934,0.3341112502037264,0.28053554895154603,0.4469843295408441,NA,NA,NA,NA,NA,NA,NA,NA,0.1886419513345378,0.14963051838392105,94.42153847220827,0.5522285064342858,2404.8621249267453,714.4880226231635,1477.1552949784484,1089.6711162818117,1848.2380269577673,1086.5958450223145,330.07911518602384,0.4067592075650971,0.12084875007368828,0.24984655503039427,0.18430734767335813,0.3126116160442754,0.18378719523401657,0.05582969515599372,96.12018295495133,2.0275542085533864,0.5522285064342858,1.3000343300609964,NA,5,5,NA,11049,837,NA,837,-74.82352941176475,-0.5704821174542309,0.5881918410904798
University College London Hospitals NHSFT,university_college,14142,University College London Hospitals NHSFT,NW1 2BU,England,-0.1363551,51.5250834,E38000027,NW1,Camden,16465.98531375167,4.355710042695594,16088.619180531732,4.508217805498748,7.617352613705777,11723.505356659885,14838.499999999987,4.9320342024823525,0,0.16029463823761675,0.5123900552787082,0.6669888988735488,262226,173821.21300002723,NA,NA,8393.831195708412,198.74802349118175,NA,49863.141845709775,14664.50985304396,42184.5655129846,1772.0707004692792,7239.426508364422,14879.9193874865,7727.37075765415,10565.77815901025,NA,NA,NA,NA,NA,NA,NA,NA,4084.4503989325494,5977.912107761712,115365.49193511787,21493.349127249952,NHS Camden CCG,262226,1.1901079250968967,66.2867957410887,NA,NA,3.2009912044222966,0.07579264584411223,NA,19.01533099147673,5.592317258030844,16.087102542457497,0.6757799380951085,2.760758471076256,5.6744637783768574,2.9468362243462316,4.029264130563045,NA,NA,NA,NA,NA,NA,NA,NA,1.5576069493233125,2.279679401646561,43.99468089934555,8.196498107453094,2968.1291651916604,2142.194265174414,4617.618749375959,4936.567673301927,12855.545806896678,4160.617306138751,4477.186014214525,1.1318973576959037,0.8169267216730659,1.7609309333841645,1.8825622452777098,4.902468026395811,1.5866532327605771,1.707376848296708,66.2867957410887,16.087102542457497,8.196498107453094,9.429603609000718,NA,94,NA,20.20301,14142,NA,NA,20.20301,-1.8449308031008087,0.38573429115207464,0.34093446000593297
The Pennine Acute Hospitals NHS Trust,the_pennine_acute,14151,The Pennine Acute Hospitals NHS Trust,M8 5RB,England,-2.2294865,53.5178824,E38000217,M8,Manchester,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.3301373211932574,0.5881695874003979,547627,364748.3365889726,NA,NA,12890.476084567117,554.0194483698947,NA,26688.716844852293,25209.51757111028,93591.19113464394,46698.72379737124,12426.797725027678,7006.332395200417,14736.481947897848,12722.855269146756,NA,NA,NA,NA,NA,NA,NA,NA,10343.510447660332,6404.421285281847,324615.1242111833,47330.02297233104,NHS Manchester CCG,547627,1.088446853378968,66.60525076173612,NA,NA,2.353878841723859,0.1011672997076285,NA,4.873520999668076,4.603410272157925,17.09031715650323,8.52746920757582,2.2692083708487125,1.2793986408998126,2.690970669433364,2.3232702677455195,NA,NA,NA,NA,NA,NA,NA,NA,1.888787522832207,1.1694860343412299,59.27668362063654,8.642748252429307,9662.142717445098,4785.900814307322,5214.748874538635,5546.7251648192205,27992.676175200297,10494.804560280008,8842.542236850735,1.7643656571799962,0.8739344141737574,0.9522446618845739,1.0128655389195966,5.111631854382691,1.916414742202267,1.6147016558443492,66.60525076173612,17.09031715650323,8.642748252429307,7.661683829331362,NA,3,NA,31.94540754,01452,NA,NA,31.94540754,9.897466736899194,-2.0693417387483666,0.3275771992349992
The Pennine Acute Hospitals NHS Trust,the_pennine_acute,14152,The Pennine Acute Hospitals NHS Trust,M8 5RB,England,-2.2294865,53.5178824,E38000217,M8,Manchester,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.3301373211932574,0.5881695874003979,547627,364748.3365889726,NA,NA,12890.476084567117,554.0194483698947,NA,26688.716844852293,25209.51757111028,93591.19113464394,46698.72379737124,12426.797725027678,7006.332395200417,14736.481947897848,12722.855269146756,NA,NA,NA,NA,NA,NA,NA,NA,10343.510447660332,6404.421285281847,324615.1242111833,47330.02297233104,NHS Manchester CCG,547627,1.088446853378968,66.60525076173612,NA,NA,2.353878841723859,0.1011672997076285,NA,4.873520999668076,4.603410272157925,17.09031715650323,8.52746920757582,2.2692083708487125,1.2793986408998126,2.690970669433364,2.3232702677455195,NA,NA,NA,NA,NA,NA,NA,NA,1.888787522832207,1.1694860343412299,59.27668362063654,8.642748252429307,9662.142717445098,4785.900814307322,5214.748874538635,5546.7251648192205,27992.676175200297,10494.804560280008,8842.542236850735,1.7643656571799962,0.8739344141737574,0.9522446618845739,1.0128655389195966,5.111631854382691,1.916414742202267,1.6147016558443492,66.60525076173612,17.09031715650323,8.642748252429307,7.661683829331362,NA,3,NA,31.94540754,01452,NA,NA,31.94540754,9.897466736899194,-2.0693417387483666,0.3275771992349992
The Pennine Acute Hospitals NHS Trust,the_pennine_acute,14153,The Pennine Acute Hospitals NHS Trust,M8 5RB,England,-2.2294865,53.5178824,E38000217,M8,Manchester,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.3301373211932574,0.5881695874003979,547627,364748.3365889726,NA,NA,12890.476084567117,554.0194483698947,NA,26688.716844852293,25209.51757111028,93591.19113464394,46698.72379737124,12426.797725027678,7006.332395200417,14736.481947897848,12722.855269146756,NA,NA,NA,NA,NA,NA,NA,NA,10343.510447660332,6404.421285281847,324615.1242111833,47330.02297233104,NHS Manchester CCG,547627,1.088446853378968,66.60525076173612,NA,NA,2.353878841723859,0.1011672997076285,NA,4.873520999668076,4.603410272157925,17.09031715650323,8.52746920757582,2.2692083708487125,1.2793986408998126,2.690970669433364,2.3232702677455195,NA,NA,NA,NA,NA,NA,NA,NA,1.888787522832207,1.1694860343412299,59.27668362063654,8.642748252429307,9662.142717445098,4785.900814307322,5214.748874538635,5546.7251648192205,27992.676175200297,10494.804560280008,8842.542236850735,1.7643656571799962,0.8739344141737574,0.9522446618845739,1.0128655389195966,5.111631854382691,1.916414742202267,1.6147016558443492,66.60525076173612,17.09031715650323,8.642748252429307,7.661683829331362,NA,3,NA,31.94540754,01452,NA,NA,31.94540754,9.897466736899194,-2.0693417387483666,0.3275771992349992
Alder Hey Children's Hospital,alder_hey_children,CBS25,Alder Hey Children's Hospital,L14 5AB,England,-2.8959056,53.4182405,E38000101,L14,Liverpool,6823.02398989899,2.2652371023484847,6975.550865645402,2.181793994121917,12.779332124269942,499.8389986082434,3462,2.5084938481910566,0.48335066410814403,0.6279407823504819,0.23910251599969984,0.44360065606809385,494813.99999999994,439919.41981711565,NA,NA,7138.7142480409075,196.2642496489178,NA,13019.21552265686,12471.79739931177,20584.406680745687,2120.714784044252,5214.263713645572,1140.4544236356035,8463.763155130087,3645.2106042901705,NA,NA,NA,NA,NA,NA,NA,NA,5971.737628506801,2809.2309895693747,419565.2257967689,13057.407484750704,NHS Liverpool CCG,494814,1.0608878359400962,88.90601717354717,NA,NA,1.4427066024891997,0.03966424750490443,NA,2.631133218271282,2.520502127933278,4.16002915858195,0.42858827439083214,1.0537825756032717,0.23048143820417444,1.7104938734817707,0.7366829969019006,NA,NA,NA,NA,NA,NA,NA,NA,1.2068651308384166,0.5677347426647943,84.79251310528177,2.6388516664343986,3684.463454219954,3356.6491129144642,2422.0069294512396,3008.6779027261127,9006.937727131417,1556.3224553241212,2494.147302295166,0.7446158464028816,0.678365833002798,0.48947825434430714,0.6080421941832918,1.8202673584683169,0.3145267626469989,0.5040575453190828,88.90601717354717,4.16002915858195,2.6388516664343986,4.295102001436489,NA,6,NA,36.82340586,RBS25,NA,NA,36.82340586,14.775465056899193,-3.0892234714636277,0.3220283583463763
Frimley Health NHSFT,frimley_health_nhs,DRU01,Frimley Health NHSFT,GU16 7UJ,England,-0.7405398999999999,51.319438,E38000178,GU16,Surrey Heath,25806.22635135135,-1.9995505738547297,25907.23668251634,-2.0274385344927603,-10.654319824201899,23315.460707413615,28040.21125,-2.702127960597511,0,0,0.01015380982536735,0.025770927474320308,96474.00000000001,87481.75794004316,NA,NA,868.7806412141639,327.216546631318,NA,3804.4101022894374,1680.6090353880668,5752.176951066365,721.7402943102172,1773.8036214539484,317.89708802472984,613.0132772333552,2325.7226700441147,NA,NA,NA,NA,NA,NA,NA,NA,189.49565833395948,419.3756372964677,82481.35064990824,950.5847778719934,NHS Surrey Heath CCG,96474,1.035495400732019,90.67910311591014,NA,NA,0.9005334506853285,0.3391758884583597,NA,3.9434563740380173,1.7420331233161956,5.962411583500595,0.748118969162901,1.8386338510416778,0.3295158156858115,0.6354181201498385,2.4107248274603665,NA,NA,NA,NA,NA,NA,NA,NA,0.19642147970848045,0.43470327476466986,85.49593740272844,0.9853274227999185,357.24591325254653,201.9216031427437,717.5983127072891,403.8432062854874,618.1907542370153,245.41240997348848,86.98161366148959,0.37030278961434837,0.20930157673854474,0.7438256034862128,0.4186031534770895,0.6407848272456985,0.2543819163437698,0.09016067921045005,90.67910311591014,5.962411583500595,0.9853274227999185,2.373157877789346,NA,187,NA,15.64859885,DRU01,NA,NA,15.64859885,-6.399341953100807,1.3379610920747333,0.34611521267431855
"Queen Elizabeth University Hospital, Glasgow",queen_elizabeth_un,GN405,"Queen Elizabeth University Hospital, Glasgow",G51 4TF,Scotland,-4.3404361,55.8624213,S08000031,G51,Glasgow,2759.3960690887434,1.3193257965939051,2936.76687469141,1.0537354141419562,0.9896124546215826,294.326429962509,2542,0.858830195,0.20630390591291428,0.34623531557338766,0.19440601744561034,0.3183223390106444,1174980,1089317.6088504442,996422.7570446214,44645.8469698568,18150.387272871118,667.1797285002241,10500.576162346053,18930.86167224874,4545.343462380337,60586.50399535852,27475.410183549142,12896.225869616814,555.8217186634669,12984.3439469659,6674.7022765632,13681.541921596034,13503.36910585722,178.17281573881166,2101.277229093594,975.108833961866,895.7057312956565,230.4626638360716,4747.724541127139,3158.6941572826286,1589.0303838445107,1041068.6040144782,15782.819150689627,Greater Glasgow and Clyde,1174980,0.9683305203196286,92.70945963764866,84.80338023154619,3.799711226561882,1.5447401039056934,0.05678221999525303,0.8936812679659274,1.6111645876737253,0.38684432606345104,5.156385980642949,2.3383725836651807,1.097569819879216,0.047304781244231126,1.105069358369155,0.5680694374851657,1.1644063662016404,1.1492424642000052,0.015163902001635064,0.17883514860623959,0.08298939845460059,0.07623157256256757,0.01961417758907144,0.40406854083704735,0.2688296104855086,0.1352389303515388,88.60309145810807,1.3432415148078798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.70945963764866,5.156385980642949,1.3432415148078798,0.7909128669004983,2,2,NA,NA,GN405,NA,2802.2197525594274,2802.2197525594274,-418.14093859794184,-0.690126543355548,2.823676768057643
Aberdeen Royal Infirmary,aberdeen_royal_inf,N100H,Aberdeen Royal Infirmary,AB25 2ZN,Scotland,-2.1359876,57.15461759999999,S08000020,AB25,Aberdeen,4490.255394190872,-1.2342249549338173,4585.713222780145,-1.393999439949437,-1.1689700599023176,3583.6415830668097,4838,-1.9224017029999998,0.003947072309661449,0.03522652151286271,0.041425798556901136,0.10096065938084589,584550,560953.7633048126,460330.51843299746,66657.2371854687,3908.5664805706238,547.5074728368312,11336.383621439529,18173.55011149947,2558.8013411567476,12485.84114883993,1483.3035474228595,4065.7309146119655,761.1689256512043,2850.5314017302185,3325.106359423682,5772.968100080659,5725.716048015942,47.252052064717134,938.8777301554666,511.55482452672027,309.19277546695344,118.13013016179283,1839.7483749545302,1181.3013016179284,658.4470733366019,526987.7556184662,6711.845830236125,Grampian,584550,1.0272185231460247,95.96335015051109,78.7495540899833,11.403171189028944,0.6686453649081556,0.09366306951275874,1.9393351503617362,3.108981286716187,0.43773866070597,2.1359748779129126,0.25375135530285853,0.6955317619727938,0.13021451127383532,0.4876454369566707,0.5688318124067543,0.9875918398906267,0.9795083479626965,0.008083491927930397,0.1606154700462692,0.08751258652411603,0.05289415370232717,0.02020872981982599,0.31472900093311607,0.20208729819825993,0.1126417027348562,90.15272527901226,1.148207309936896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.96335015051109,2.1359748779129126,1.148207309936896,0.7524676616390862,14,14,NA,NA,N100H,NA,4049.2921161100426,4049.2921161100426,828.9314249526733,1.3681214302994658,4.242251697362101
Livewell Southwest,livewell_southwest,NR501,Mount Gould Hospital,PL4 7QD,England,-4.111707,50.3789894,E38000230,PL4,Plymouth,16386.417871222075,-1.0334518857634691,16537.218276292137,-1.0478824945579135,-91.88915519735362,7836.803464365692,16438,-1.6447812480388693,0.062447188160974894,0.1259184188289752,0.025121235695599174,0.07773461687050492,1194166,1161028.252147314,NA,NA,5152.724404670551,783.6522806776145,NA,26995.978432482872,11825.35504726825,14713.492888152683,590.8990987367496,3318.9359360418857,1082.7883663126179,4957.864630577327,4763.004856484103,NA,NA,NA,NA,NA,NA,NA,NA,1487.25405956558,1591.5303711073595,1128095.8970294828,3520.1154865921876,NHS Devon CCG,1194166,1.0532960761795893,97.225030033288,NA,NA,0.43149146807651123,0.06562339579904423,NA,2.260655422485892,0.9902605707471365,1.232114537522646,0.049482157316214796,0.27792919376718866,0.09067318666857187,0.4151738226157274,0.39885617715494354,NA,NA,NA,NA,NA,NA,NA,NA,0.12454332643582049,0.13327547184456429,94.46725974692653,0.2947760601618358,3258.8980596996494,1585.210594650282,4107.854697100398,2873.3916958179198,2202.442095291521,881.6088157623162,436.06457553834997,0.2729015948954877,0.13274625091070102,0.34399360701111886,0.24061911792982882,0.18443349545134605,0.07382632027392474,0.036516244436564926,97.225030033288,1.232114537522646,0.2947760601618358,1.2480793690275211,NA,98,NA,NA,NR501,NA,NA,NA,NA,NA,NA
Manchester University Hospital,manchester_univers,R0A01,Manchester University Hospital,M15 6FH,England,-2.2369592,53.4655956,E38000217,M15,Manchester,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.3301373211932574,0.5881695874003979,547627,364748.3365889726,NA,NA,12890.476084567117,554.0194483698947,NA,26688.716844852293,25209.51757111028,93591.19113464394,46698.72379737124,12426.797725027678,7006.332395200417,14736.481947897848,12722.855269146756,NA,NA,NA,NA,NA,NA,NA,NA,10343.510447660332,6404.421285281847,324615.1242111833,47330.02297233104,NHS Manchester CCG,547627,1.088446853378968,66.60525076173612,NA,NA,2.353878841723859,0.1011672997076285,NA,4.873520999668076,4.603410272157925,17.09031715650323,8.52746920757582,2.2692083708487125,1.2793986408998126,2.690970669433364,2.3232702677455195,NA,NA,NA,NA,NA,NA,NA,NA,1.888787522832207,1.1694860343412299,59.27668362063654,8.642748252429307,9662.142717445098,4785.900814307322,5214.748874538635,5546.7251648192205,27992.676175200297,10494.804560280008,8842.542236850735,1.7643656571799962,0.8739344141737574,0.9522446618845739,1.0128655389195966,5.111631854382691,1.916414742202267,1.6147016558443492,66.60525076173612,17.09031715650323,8.642748252429307,7.661683829331362,NA,3,NA,NA,R0A01,NA,NA,NA,NA,NA,NA
South Tyneside and Sunderland NHS Foundation Trust,south_tyneside_and,R0B0Q,South Tyneside and Sunderland NHS Foundation Trust,NE34 0PL,England,-1.4277704,54.9714091,E38000163,NE34,South Tyneside,10111.284644194757,1.2531942164138576,10357.688172986695,1.1517874264544343,44.16509217166042,4086.232483012214,7611.13768115942,1.1682500773766227,0.23838327921310767,0.43896791266953356,0.11092508455582034,0.2696334901807233,150265,144149.99449796457,NA,NA,309.40223591917743,9.129902043516712,NA,977.9139522166789,1344.1244675177381,3358.7895184537592,440.26416520958367,652.2807793312495,1556.1410816394039,238.39188669182525,471.71160558169674,NA,NA,NA,NA,NA,NA,NA,NA,574.169395181162,411.8600255186428,142853.54840778522,426.0620953641132,NHS South Tyneside CCG,150265,1.0144335603907457,95.93051908159889,NA,NA,0.20590439285207962,0.006075867330061366,NA,0.650792900686573,0.8945026902590345,2.235244081092576,0.2929918245829592,0.4340869659143843,1.0355978315904595,0.15864764695160233,0.31391981205317054,NA,NA,NA,NA,NA,NA,NA,NA,0.3821045454238592,0.27408912622276826,95.06774592073019,0.28354047540286376,328.6764735666016,232.30528532948077,446.35076657192815,336.7919420497276,320.56100508347566,61.880447183835486,43.62064309680207,0.21873122388220917,0.15459706873156143,0.2970424028030001,0.2241319948422637,0.21333045292215463,0.04118087857041592,0.029029143910293195,95.93051908159889,2.235244081092576,0.28354047540286376,1.550696361905662,NA,21,NA,NA,R0B0Q,NA,NA,NA,NA,NA,NA
Worcestershire Health and Care NHS Trust,worcestershire_hea,R1A0C,Worcestershire Health and Care NHS Trust,WR5 1JR,England,-2.1798262,52.19248289999999,E38000166,WR5,Worcester,18567.602459016394,-1.4368324127551229,18729.107438443494,-1.4869645860556548,0.40267721657113204,6847.549394108502,19196,-2.1584569173594677,0.04580100088515997,0.08981101662516403,0.020827090716841804,0.06855340063304437,307344,295963.47646748845,NA,NA,1575.129663880307,747.3397464378338,NA,9028.414585507486,3171.4304253934138,6771.575577851024,2170.037507361982,1626.9988530806665,606.551947179715,968.577716700592,1399.4095535280685,NA,NA,NA,NA,NA,NA,NA,NA,121.733811388599,413.89495872123655,284612.5924716628,901.8887591572725,NHS South Worcestershire CCG,307344,1.0585548816399912,96.29713821239018,NA,NA,0.5124972876907657,0.24316067547693587,NA,2.9375600582759014,1.0318829797859772,2.203256148761981,0.706061451455692,0.529373878481658,0.19735278618737145,0.31514450150339424,0.4553235311338658,NA,NA,NA,NA,NA,NA,NA,NA,0.03960832532556321,0.1346683061069149,92.60392019094655,0.29344602762939004,1063.847656048191,381.0797573903968,1074.433204864591,652.0698070902346,436.1246112356764,365.20143416579697,100.56271375579917,0.3461423213234002,0.12399127928002394,0.3495865235256231,0.21216285565692988,0.14190113073158298,0.11882497597668963,0.03271992092111743,96.29713821239018,2.203256148761981,0.29344602762939004,1.2061596112184554,NA,130,NA,20.49980553,R1A0C,NA,NA,20.49980553,-1.548135273100808,0.3236808996702701,0.34059684792319156
